LON,LAT,PLOTID,point_id,esa_lc20,gfc_tc00,gfc_loss,gfc_year,gfc_gain,tmf_main_cl,tmf_subtypes,tmf_1990,tmf_1995,tmf_2000,tmf_2005,tmf_2010,tmf_2015,tmf_2020,tmf_def_yr,tmf_deg_yr,point_idx,dates,ts,images,geometry,bfast_change_date,bfast_magnitude,bfast_means,mon_images,cusum_change_date,cusum_confidence,cusum_magnitude,ts_mean,ts_sd,ts_min,ts_max,bs_slope_mean,bs_slope_sd,bs_slope_min,bs_slope_max,Kmeans
-79.92953353335213,-0.7009885220059059,101020.0,101020.0,10,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,6,"DatetimeIndex(['2016-02-05', '2016-11-27', '2017-02-23', '2017-03-27',
               '2017-05-06', '2017-06-23', '2018-03-14', '2018-07-20',
               '2019-03-01', '2019-04-02', '2019-04-10', '2019-04-26',
               '2019-07-07', '2019-07-15', '2019-09-01', '2020-04-20',
               '2020-04-28', '2020-05-06', '2020-08-10', '2020-10-13',
               '2021-03-22', '2021-03-30', '2021-04-15', '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7170, 6982, 7525, 8512, 8229, 8543, 8014, 8053, 5080, 1050, 8293, 8357, -3540, 8708, 7903, 8123, 8667, 6534, 8251, 6388, 5202, 8556, 8584, 8728]",36,POINT (-79.92953353335213 -0.7009885220059059),-1.0,0.0,0.0,24,2018.551,0.0953884869813919,15741.66796875,7454.434782608696,1713.7564340687125,1050,8728,-58.34462016595155,157.50661076129083,606.5219273367117,-652.9178787297529,2
-79.92959150166583,-0.3391592261250935,100238.0,100238.0,30,17,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,1,"DatetimeIndex(['2016-04-17', '2016-05-11', '2017-01-22', '2017-04-28',
               '2017-05-06', '2018-03-14', '2018-04-15', '2018-07-20',
               '2018-10-16', '2018-12-11', '2019-04-02', '2019-04-18',
               '2019-07-07', '2019-07-15', '2019-08-24', '2019-09-01',
               '2020-04-04', '2020-08-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8487, 7424, 6809, 7922, 7356, 5169, 5742, 6843, 5310, 3921, 7475, 5419, -4014, 8220, 3174, 6826, 8070, 6660]",34,POINT (-79.92959150166583 -0.3391592261250935),2019.296,-687.8187866210938,-1.0510731935501099,18,2017.345,0.011195673607289791,12081.556640625,6519.235294117647,1473.5652854621105,3174,8487,-677.4604885632083,417.222148819653,669.1233842609323,-2144.2861552112963,2
-80.289030719382,-0.24872419766015763,100276.0,100276.0,30,74,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,2,"DatetimeIndex(['2016-02-05', '2016-03-24', '2016-04-17', '2016-04-25',
               '2016-05-03', '2016-05-19', '2016-06-20', '2016-11-11',
               '2017-01-22', '2017-03-19', '2017-04-04', '2017-04-28',
               '2017-06-23', '2017-12-24', '2018-03-14', '2018-04-15',
               '2018-12-11', '2019-04-10', '2019-04-18', '2019-04-26',
               '2019-09-01', '2020-03-03', '2020-04-20', '2021-03-14',
               '2021-03-22', '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8048, 8816, 8685, 8747, 8318, 8217, 7898, 240, 4658, 5986, 8561, 7733, 8324, 4399, 8330, 5929, 2854, 8611, 7379, 7887, 5402, 7744, 7863, 8267, 8546, 6503]",36,POINT (-80.289030719382 -0.2487241976601576),2016.471,-1180.73779296875,-3.212833881378174,26,2016.471,0.17102454602718353,13734.076171875,7348.2,1562.1982972721485,2854,8816,-15.865894615594213,152.86303154881082,412.272655584932,-562.9430590342595,2
-80.06434553550096,-0.5653248315558684,100136.0,100136.0,30,0,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,1,"DatetimeIndex(['2016-02-13', '2016-03-08', '2016-03-24', '2016-04-17',
               '2016-05-03', '2017-01-22', '2017-04-28', '2017-05-06',
               '2017-06-23', '2018-03-06', '2018-03-14', '2018-04-07',
               '2018-04-15', '2018-07-20', '2019-01-04', '2019-03-01',
               '2019-04-02', '2019-04-26', '2019-05-04', '2019-07-15',
               '2019-09-01', '2020-03-03', '2020-08-10', '2020-10-13',
               '2020-10-21', '2021-03-22'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8931, 7358, 8464, 7876, 8237, 7199, 7958, 7473, 8264, 8540, 8220, 7431, 7324, 5829, 8125, 7452, 7939, 8576, 8491, 8609, 7101, 2338, 3347, 4207, 4579, 7560]",42,POINT (-80.06434553550096 -0.5653248315558684),2019.668,-2130.57080078125,-1.508665680885315,26,2019.537,0.3654932677745819,14471.845703125,7208.7692307692305,1689.0742413817718,2338,8931,-608.4788231034197,159.10754066943977,-11.146703389098287,-1018.8183950740829,2
-80.15419642172789,-0.6558044510313388,100096.0,100096.0,40,27,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,2,"DatetimeIndex(['2016-02-13', '2016-03-08', '2016-03-24', '2016-04-17',
               '2016-05-11', '2016-05-27', '2016-06-20', '2016-08-15',
               '2016-11-27', '2016-12-21', '2016-12-29', '2017-01-22',
               '2017-02-23', '2017-04-28', '2017-10-21', '2018-04-15',
               '2018-12-11', '2019-03-01', '2019-04-10', '2019-04-26',
               '2019-05-04', '2019-09-01', '2019-12-14', '2019-12-22',
               '2020-06-07', '2020-08-10', '2021-03-06', '2021-03-14',
               '2021-03-22', '2021-03-30'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[3839, 7369, 8063, 7543, 5445, 3911, 5753, 4567, 4628, 3423, 3586, 3111, 3114, 8082, 5975, 7959, 2173, 5723, 7798, 6632, 6481, 2987, 5303, 6274, 5410, 2433, 8879, 8758, 8108, 8695]",51,POINT (-80.15419642172789 -0.6558044510313388),2016.362,-1794.53173828125,-1.985517144203186,30,2016.296,0.19134655594825745,15381.470703125,5734.066666666667,2048.93116743557,2173,8879,333.28290697208257,169.19582453746324,836.263958992546,-278.8456350754622,2
-80.15419642172789,-0.6558044510313388,100096.0,100096.0,40,27,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,2,"DatetimeIndex(['2016-02-13', '2016-03-08', '2016-03-24', '2016-04-17',
               '2016-05-11', '2016-05-27', '2016-06-20', '2016-08-15',
               '2016-11-27', '2016-12-21', '2016-12-29', '2017-01-22',
               '2017-02-23', '2017-04-28', '2017-10-21', '2018-04-15',
               '2018-12-11', '2019-03-01', '2019-04-10', '2019-04-26',
               '2019-05-04', '2019-09-01', '2019-12-14', '2019-12-22',
               '2020-06-07', '2020-08-10', '2021-03-06', '2021-03-14',
               '2021-03-22', '2021-03-30'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[3839, 7369, 8063, 7543, 5445, 3911, 5753, 4567, 4628, 3423, 3586, 3111, 3114, 8082, 5975, 7959, 2173, 5723, 7798, 6632, 6481, 2987, 5303, 6274, 5410, 2433, 8879, 8758, 8108, 8695]",51,POINT (-80.15419642172789 -0.6558044510313388),2016.362,-1794.53173828125,-1.985517144203186,30,2016.296,0.19134655594825745,15381.470703125,5734.066666666667,2048.93116743557,2173,8879,333.28290697208257,169.19582453746324,836.263958992546,-278.8456350754622,2
-79.97440546725296,-0.9271452092345739,100908.0,100908.0,30,51,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,5,"DatetimeIndex(['2016-02-13', '2016-03-24', '2016-04-17', '2016-05-11',
               '2016-06-20', '2016-08-15', '2016-11-27', '2016-12-21',
               '2016-12-29', '2017-01-22', '2017-09-03', '2017-10-21',
               '2018-01-17', '2018-07-20', '2018-12-11', '2019-04-02',
               '2019-04-10', '2019-05-04', '2019-05-20', '2019-07-15',
               '2019-09-01', '2020-04-20', '2020-08-10', '2020-10-13',
               '2021-03-30', '2021-06-10', '2021-10-16'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7943, 7618, 8354, 6745, 7318, 5048, 4058, 4276, 4454, 6604, 5672, 5372, 3830, 5116, 3160, 6889, 7309, 5943, -798, 7375, 5412, 6762, 4373, 3619, 7908, 7314, 3398]",39,POINT (-79.97440546725296 -0.9271452092345739),2016.471,-2591.262451171875,-5.216137886047363,27,2016.471,0.06034831330180168,11835.9267578125,5841.153846153846,1566.612236454281,3160,8354,-223.16297245085778,167.67719090153275,344.6493613396454,-797.9518969034633,2
-80.19913524214452,-0.6105757890462373,100119.0,100119.0,30,89,1,7.0,0,70,91,6,6,6,6,6,6,6,0.0,0.0,4,"DatetimeIndex(['2016-03-24', '2016-04-17', '2016-05-03', '2016-11-27',
               '2016-12-21', '2017-01-22', '2017-02-23', '2017-04-28',
               '2017-06-23', '2018-03-14', '2018-04-15', '2018-07-20',
               '2018-11-01', '2018-12-11', '2019-04-02', '2019-04-26',
               '2019-07-07', '2019-07-15', '2019-09-01', '2019-12-22',
               '2020-08-10', '2021-03-06', '2021-03-14', '2021-03-22',
               '2021-04-15'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8097, 4922, 8691, 3910, 2984, 3614, 8149, 7625, 5726, 5777, 7795, 4523, 4160, 3366, 3606, 5868, -2688, 7452, 6062, 4377, 2430, 7924, 7836, 7583, 7189]",44,POINT (-80.19913524214452 -0.6105757890462373),2016.975,-2280.90625,-2.864701271057129,25,2018.288,0.12203021347522736,15635.201171875,5819.416666666667,1920.487544797472,2430,8691,-30.312177079029105,254.4340897648989,634.8805404336011,-1094.123503133616,2
-80.28893707825986,-0.9724541350386376,100891.0,100891.0,30,61,1,13.0,0,70,91,6,6,6,6,6,6,6,0.0,0.0,3,"DatetimeIndex(['2016-03-08', '2016-03-24', '2016-04-25', '2016-05-11',
               '2016-05-27', '2016-07-30', '2016-08-15', '2016-10-02',
               '2016-11-27', '2016-12-29', '2017-01-22', '2017-03-19',
               '2017-03-27', '2017-05-06', '2017-09-19', '2017-10-21',
               '2017-12-08', '2018-03-06', '2018-04-15', '2018-07-20',
               '2018-12-03', '2018-12-11', '2019-01-04', '2019-02-05',
               '2019-04-02', '2019-05-04', '2019-05-20', '2019-07-15',
               '2019-08-24', '2019-09-01', '2020-03-27', '2020-04-04',
               '2020-04-20', '2020-08-10', '2020-10-13', '2020-10-21',
               '2020-10-29', '2021-01-17', '2021-02-26', '2021-03-06',
               '2021-03-22', '2021-09-30', '2021-10-16'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[3705, 2539, 2059, 2331, 2068, 1659, 1705, 1482, 2280, 2036, 1290, 3926, 4438, 3056, 2237, 2127, 1853, 3550, 3809, 2787, 2428, 1973, 2650, 5027, 4202, 5047, 4697, 4092, 3293, 3213, 5214, 4567, 3929, 2804, 2140, 2779, 2177, 3247, 5543, 4805, 5568, 2761, 2760]",61,POINT (-80.28893707825986 -0.9724541350386376),2016.91,3857.384521484375,4.969120979309082,43,2021.222,0.45118874311447144,15475.302734375,3159.3720930232557,1183.5358931540654,1290,5568,315.59790354888065,73.67505517310573,588.668190892481,114.4486762907989,2
-80.1093111105239,-0.24871527945805075,100280.0,100280.0,30,0,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,2,"DatetimeIndex(['2016-02-05', '2016-02-13', '2016-03-24', '2016-04-17',
               '2016-05-11', '2016-05-19', '2016-12-29', '2017-01-22',
               '2017-04-28', '2017-12-24', '2018-07-20', '2018-10-16',
               '2018-12-11', '2019-04-18', '2019-04-26', '2019-07-07',
               '2019-07-15', '2019-09-01', '2020-03-03', '2020-04-04',
               '2020-08-10', '2020-10-13', '2021-03-22', '2021-03-30'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[6901, 7355, 7388, 7416, 7281, 6654, 3648, 7082, 6865, 3609, 4964, 3806, 1853, 7834, 7904, -3872, 8272, 6249, 5885, 6621, 6065, 2823, 7361, 7230]",39,POINT (-80.1093111105239 -0.2487152794580508),-1.0,0.0,0.0,24,2017.323,0.02809578739106655,13916.9150390625,6133.304347826087,1751.5963510288602,1853,8272,-256.11542909439663,200.3200838944556,337.4694100067213,-937.4525779149066,2
-79.97450356747613,-0.4748496711814515,100172.0,100172.0,30,0,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,1,"DatetimeIndex(['2016-03-08', '2016-05-03', '2016-12-29', '2017-01-22',
               '2017-02-23', '2017-04-28', '2017-05-06', '2017-06-23',
               '2018-07-20', '2018-10-16', '2019-04-02', '2019-04-18',
               '2019-04-26', '2019-07-15', '2019-09-01', '2020-03-03',
               '2020-04-04', '2021-03-22'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8037, 8245, 5770, 8743, 6720, 7569, 7728, 7210, 7985, 5268, -3054, 7632, 7571, 8366, 6662, 1359, 7849, 6699]",30,POINT (-79.97450356747613 -0.4748496711814515),-1.0,0.0,0.0,18,2018.551,-0.023764358833432198,11446.720703125,7024.294117647059,1670.6911484456994,1359,8743,-631.0173515353995,341.0941512514822,160.1078138617193,-2213.770019552513,2
-80.06438566741045,-0.24871082035699732,100279.0,100279.0,10,44,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,1,"DatetimeIndex(['2016-02-13', '2016-03-24', '2016-04-17', '2016-04-25',
               '2016-05-11', '2016-12-29', '2017-01-22', '2017-09-19',
               '2018-07-20', '2019-04-02', '2019-04-26', '2019-07-07',
               '2019-07-15', '2019-09-01', '2020-03-03', '2020-05-06',
               '2020-08-10', '2021-03-14', '2021-03-22'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7365, 7620, 8363, 6673, 8340, 3838, 5147, 5440, 8051, 3772, 8644, -4042, 7688, 7949, 8198, 8416, 7221, 8359, 8053]",37,POINT (-80.06438566741045 -0.2487108203569973),2019.318,-1006.0896606445312,-1.2924182415008545,19,2016.362,0.15181346237659454,15237.630859375,7174.277777777777,1521.0143474213937,3772,8644,55.30099631576225,229.33502939176356,817.0553426660867,-782.8110178936251,2
-80.10924422400811,-0.7462573159004884,101015.0,101015.0,10,0,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,2,"DatetimeIndex(['2016-04-17', '2016-05-27', '2016-11-27', '2016-12-29',
               '2017-01-22', '2017-02-23', '2017-04-28', '2017-05-06',
               '2017-06-23', '2017-09-19', '2018-01-17', '2018-03-14',
               '2018-04-15', '2018-07-20', '2018-12-11', '2019-04-02',
               '2019-04-10', '2019-04-26', '2019-05-04', '2019-07-07',
               '2019-07-15', '2019-09-01', '2019-12-14', '2019-12-22',
               '2020-10-13', '2021-01-17', '2021-03-06', '2021-03-14',
               '2021-03-22'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7466, 6617, 4336, 4154, 6386, 8449, 6832, 7130, 8648, 5409, 7575, 7753, 7159, 7309, 3458, 8062, 8198, 8125, 6139, 56, 7488, 6008, 3042, 5154, 4502, 5647, 8231, 7891, 7433]",47,POINT (-80.10924422400811 -0.7462573159004884),2019.34,-1334.970703125,-1.202754020690918,29,2019.318,0.1028343215584755,12903.86328125,6592.892857142857,1554.784489872786,3042,8648,-115.57704325341564,164.91346356275972,331.085412404854,-740.7055812949152,2
