LON,LAT,PLOTID,point_id,esa_lc20,gfc_tc00,gfc_loss,gfc_year,gfc_gain,tmf_main_cl,tmf_subtypes,tmf_1990,tmf_1995,tmf_2000,tmf_2005,tmf_2010,tmf_2015,tmf_2020,tmf_def_yr,tmf_deg_yr,point_idx,dates,ts,images,geometry,bfast_change_date,bfast_magnitude,bfast_means,mon_images,cusum_change_date,cusum_confidence,cusum_magnitude,ts_mean,ts_sd,ts_min,ts_max,bs_slope_mean,bs_slope_sd,bs_slope_min,bs_slope_max,Kmeans
-79.70495536789639,0.42969235481320517,200299.0,200299.0,10,100,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,0,"DatetimeIndex(['2016-02-05', '2016-03-08', '2016-04-01', '2016-04-17',
               '2017-04-28', '2017-05-06', '2018-02-26', '2018-05-01',
               '2019-04-02', '2020-03-03', '2020-08-10', '2020-10-13',
               '2021-03-06', '2021-04-15'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7556, 8817, 8178, 7164, 3686, 8383, 8078, 7027, 1901, 8698, 8760, 5423, 8939, 8390]",18,POINT (-79.70495536789639 0.4296923548132052),-2.0,0.0,0.0,14,2016.252,-0.030310701578855515,7046.7138671875,7214.285714285715,2045.898350657845,1901,8939,29.44795717748754,199.7063532313497,832.1447669651607,-844.5610594133516,0
-79.61508218616419,0.5653471270611355,200579.0,200579.0,10,55,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,2,"DatetimeIndex(['2016-03-24', '2016-04-01', '2016-04-17', '2016-05-03',
               '2016-11-11', '2016-11-27', '2017-01-22', '2017-02-23',
               '2017-04-04', '2017-04-28', '2017-05-06', '2018-02-26',
               '2018-04-07', '2018-12-11', '2019-04-18', '2019-04-26',
               '2020-03-03', '2020-08-10', '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8324, 8524, 8328, 8616, 200, 6060, 7767, 8585, 8176, 6358, 7855, 7356, 8015, 5668, 8603, 8784, 8494, 8149, 8703]",23,POINT (-79.61508218616419 0.5653471270611355),-2.0,0.0,0.0,19,2016.34,0.04619423300027847,8994.208984375,7909.166666666667,919.4882181590657,5668,8784,250.50380818556715,189.75085360962353,736.4017013069803,-542.9954371339302,0
-79.4354116274177,0.5200827922676066,200551.0,200551.0,10,90,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,5,"DatetimeIndex(['2016-02-05', '2016-04-01', '2016-04-17', '2016-05-03',
               '2016-06-20', '2016-07-14', '2017-01-22', '2017-04-04',
               '2017-04-28', '2017-05-06', '2017-05-30', '2018-04-07',
               '2018-07-20', '2018-10-16', '2019-04-02', '2019-04-10',
               '2019-04-18', '2019-04-26', '2020-03-03', '2020-10-13',
               '2021-01-17'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7941, 8049, 8490, 8310, 8733, 7530, 8439, 8201, 7681, 6808, 8597, 8695, 7957, 8358, 4039, 8854, 8835, 8149, 3013, 6636, 3937]",26,POINT (-79.4354116274177 0.5200827922676066),-2.0,0.0,0.0,21,2018.792,0.06792157888412476,8954.3330078125,7488.190476190476,1671.9169670384956,3013,8854,-600.4606729481789,210.00063494948907,231.5914518353678,-1211.2002236930089,0
-79.43542054561979,0.4748630484846118,200331.0,200331.0,30,99,0,,0,50,54,1,1,1,1,1,1,2,0.0,2020.0,0,"DatetimeIndex(['2016-02-05', '2016-04-25', '2016-10-02', '2017-01-22',
               '2017-04-04', '2017-06-23', '2019-04-02', '2020-08-10',
               '2020-10-13', '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8038, 8453, 7959, 8473, 8333, 8477, 6642, 4814, 6179, 5436]",15,POINT (-79.43542054561979 0.4748630484846118),-2.0,0.0,0.0,10,2017.477,0.3035883605480194,6050.599609375,7280.4,1322.0112102399132,4814,8477,-654.3744632762083,113.48317452384379,210.5646517695334,-919.881844600919,0
-79.74984513820142,0.610602543652558,200603.0,200603.0,10,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,2,"DatetimeIndex(['2016-04-25', '2016-05-03', '2016-06-20', '2016-11-11',
               '2017-01-22', '2017-02-23', '2017-05-06', '2018-02-26',
               '2019-04-10', '2020-04-04', '2021-03-06'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8639, 8641, 8888, 110, 8454, 8141, 8226, 8148, 8632, 7612, 8550]",17,POINT (-79.74984513820142 0.610602543652558),-1.0,0.0,0.0,11,2016.471,-0.0,7530.0908203125,8393.1,348.4128154933455,7612,8888,217.28758941155795,304.9174331910861,908.5320415800907,-1115.1932950944613,0
-79.74987189280776,0.47492547589936024,200317.0,200317.0,10,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,1,"DatetimeIndex(['2016-02-05', '2016-02-13', '2016-04-01', '2016-04-17',
               '2016-04-25', '2017-01-22', '2017-04-04', '2017-04-28',
               '2017-05-06', '2018-04-23', '2019-04-02', '2019-04-10',
               '2019-04-18', '2019-04-26', '2019-07-07', '2020-08-10',
               '2020-10-13', '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8489, 8932, 7898, 8725, 8879, 8315, 8909, 7857, 4763, 8464, 8791, 8846, 8891, 8852, 2261, 8352, 4903, 8315]",22,POINT (-79.74987189280776 0.4749254758993602),-2.0,0.0,0.0,18,2019.318,0.008047114126384258,7891.00048828125,8128.294117647059,1247.3912903102491,4763,8932,-261.58054397394835,213.01750775410184,233.6875380117205,-905.293957423636,0
-79.79474828580962,0.7010643267238146,200648.0,200648.0,10,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,0,"DatetimeIndex(['2016-02-05', '2016-04-17', '2016-05-03', '2017-01-22',
               '2017-03-19', '2017-04-04', '2017-04-28', '2017-05-06',
               '2018-03-14', '2018-04-23', '2018-05-01', '2019-04-02',
               '2019-04-10', '2019-04-18', '2020-03-03', '2020-04-04',
               '2021-01-17', '2021-03-06'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[5530, 8772, 8745, 8221, 8715, 8300, 7767, 8313, 8211, 8000, 8052, 7690, 8691, 8373, 3032, 8226, 7866, 8171]",23,POINT (-79.79474828580962 0.7010643267238146),-2.0,0.0,0.0,18,2019.296,0.06832028180360794,6251.38818359375,8096.64705882353,717.5796689670625,5530,8772,-159.1145400885266,235.44512290975882,531.3912537427924,-1093.2603527453352,0
-79.34553398658443,0.6557108099092164,200611.0,200611.0,30,100,1,19.0,0,20,22,1,1,1,1,1,1,2,0.0,2019.0,2,"DatetimeIndex(['2016-02-05', '2016-04-25', '2016-05-03', '2017-01-22',
               '2017-04-04', '2017-04-28', '2017-05-06', '2018-05-01',
               '2018-07-20', '2018-10-16', '2019-02-05', '2019-07-07',
               '2020-05-06', '2021-03-06', '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8759, 8859, 8825, 9134, 8477, 3378, 8465, 8574, 5743, 7552, 7674, 3907, 8008, 7784, 7818]",23,POINT (-79.34553398658443 0.6557108099092164),-1.0,0.0,0.0,15,2017.258,0.05600065737962723,7420.267578125,7530.466666666666,1719.3653040842976,3378,9134,-269.82162824511755,247.99992224647914,441.17995190516433,-1294.0803317944903,0
-79.79474828580962,0.7010643267238146,200648.0,200648.0,10,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,0,"DatetimeIndex(['2016-02-05', '2016-04-17', '2016-05-03', '2017-01-22',
               '2017-03-19', '2017-04-04', '2017-04-28', '2017-05-06',
               '2018-03-14', '2018-04-23', '2018-05-01', '2019-04-02',
               '2019-04-10', '2019-04-18', '2020-03-03', '2020-04-04',
               '2021-01-17', '2021-03-06'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[5530, 8772, 8745, 8221, 8715, 8300, 7767, 8313, 8211, 8000, 8052, 7690, 8691, 8373, 3032, 8226, 7866, 8171]",23,POINT (-79.79474828580962 0.7010643267238146),-2.0,0.0,0.0,18,2019.296,0.06832028180360794,6251.38818359375,8096.64705882353,717.5796689670625,5530,8772,-159.1145400885266,235.44512290975882,531.3912537427924,-1093.2603527453352,0
-79.48032815232905,0.5200917104697135,200552.0,200552.0,10,97,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,1,"DatetimeIndex(['2016-04-01', '2016-04-25', '2016-10-02', '2017-01-22',
               '2017-04-04', '2017-05-06', '2017-06-23', '2018-03-14',
               '2018-05-01', '2020-03-03', '2020-08-10', '2021-03-14',
               '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[6517, 6412, 3768, 4509, 8152, 6563, 5878, 6712, 6766, -2748, 8109, 7979, 7708]",17,POINT (-79.48032815232905 0.5200917104697135),-2.0,0.0,0.0,13,2018.332,-0.0,8619.154296875,6589.416666666667,1316.9167563120895,3768,8152,-47.84954323575237,548.8770237000799,716.0750874911637,-2273.885930654786,0
-79.70493753149216,0.5201407605813013,200549.0,200549.0,10,99,0,,0,20,22,1,1,1,1,1,1,2,0.0,2017.0,3,"DatetimeIndex(['2016-02-13', '2016-04-01', '2016-04-25', '2016-05-03',
               '2016-11-11', '2017-01-22', '2017-05-06', '2018-02-26',
               '2018-04-07', '2018-05-01', '2019-04-02', '2019-04-10',
               '2019-04-26', '2019-07-07', '2020-03-03', '2020-04-20',
               '2020-04-28', '2020-08-10', '2021-03-06', '2021-03-30'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8930, 7134, 8752, 8723, 146, 8345, 8344, 7225, 8815, 8522, 7665, 8727, 6094, 2589, 8433, 8505, 7274, 8442, 8694, 9007]",26,POINT (-79.70493753149216 0.5201407605813013),-1.0,0.0,0.0,20,2016.34,-0.046296507120132446,8710.998046875,7906.315789473684,1460.4284898485166,2589,9007,150.74097373559584,225.23755713232373,898.3804870328856,-490.4163158651,0
-79.61508218616419,0.5653471270611355,200579.0,200579.0,10,55,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,2,"DatetimeIndex(['2016-03-24', '2016-04-01', '2016-04-17', '2016-05-03',
               '2016-11-11', '2016-11-27', '2017-01-22', '2017-02-23',
               '2017-04-04', '2017-04-28', '2017-05-06', '2018-02-26',
               '2018-04-07', '2018-12-11', '2019-04-18', '2019-04-26',
               '2020-03-03', '2020-08-10', '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8324, 8524, 8328, 8616, 200, 6060, 7767, 8585, 8176, 6358, 7855, 7356, 8015, 5668, 8603, 8784, 8494, 8149, 8703]",23,POINT (-79.61508218616419 0.5653471270611355),-2.0,0.0,0.0,19,2016.34,0.04619423300027847,8994.208984375,7909.166666666667,919.4882181590657,5668,8784,250.50380818556715,189.75085360962353,736.4017013069803,-542.9954371339302,0
-79.43542054561979,0.4748630484846118,200331.0,200331.0,30,99,0,,0,50,54,1,1,1,1,1,1,2,0.0,2020.0,0,"DatetimeIndex(['2016-02-05', '2016-04-25', '2016-10-02', '2017-01-22',
               '2017-04-04', '2017-06-23', '2019-04-02', '2020-08-10',
               '2020-10-13', '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8038, 8453, 7959, 8473, 8333, 8477, 6642, 4814, 6179, 5436]",15,POINT (-79.43542054561979 0.4748630484846118),-2.0,0.0,0.0,10,2017.477,0.3035883605480194,6050.599609375,7280.4,1322.0112102399132,4814,8477,-654.3744632762083,113.48317452384379,210.5646517695334,-919.881844600919,0
-79.435438382024,0.3844235609186226,200273.0,200273.0,10,97,0,,0,41,81,1,1,1,1,1,1,1,0.0,0.0,7,"DatetimeIndex(['2016-04-01', '2017-01-22', '2017-02-23', '2017-03-27',
               '2018-05-01', '2018-12-11', '2019-04-02', '2019-04-10',
               '2019-04-18', '2020-05-06', '2020-10-13', '2021-03-14',
               '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8743, 8928, 5302, 9045, 8829, 5656, 1541, 8258, 7521, 5566, 7637, 9098, 4197]",16,POINT (-79.435438382024 0.3844235609186226),-2.0,0.0,0.0,13,2018.332,-0.04060773178935051,6698.5380859375,6947.7692307692305,2241.424655259931,1541,9098,-407.9998240124035,302.81696502308137,527.6127813700627,-1248.42947711377,0
-79.7947884177191,0.5201585969855151,200556.0,200556.0,10,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,2,"DatetimeIndex(['2016-02-13', '2016-04-01', '2016-06-20', '2017-01-22',
               '2017-04-28', '2017-05-06', '2018-05-01', '2019-04-10',
               '2019-04-18', '2019-04-26', '2020-03-03', '2021-03-06'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8605, 8000, 7997, 8546, 8249, 7188, 4486, 8535, 8222, 8632, 1477, 8734]",20,POINT (-79.7947884177191 0.5201585969855151),-1.0,0.0,0.0,12,2019.318,-0.0,5912.25,7389.25,2103.186515940356,1477,8734,-380.0055015432307,472.37506708911195,461.82344778364387,-1895.5215233138438,0
-79.34556074119075,0.5652757814442806,200573.0,200573.0,10,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,2,"DatetimeIndex(['2016-02-05', '2016-06-20', '2017-01-22', '2017-04-04',
               '2017-05-06', '2018-12-11', '2019-03-01', '2020-03-03',
               '2021-03-14', '2021-04-07'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8818, 7122, 8538, 8831, 7772, 7915, 4688, 2275, 8840, 7792]",14,POINT (-79.34556074119075 0.5652757814442806),-2.0,0.0,0.0,10,2018.945,0.14309801161289215,7555.2001953125,7259.1,2036.7554320536374,2275,8840,-428.8450550998782,446.1037071401055,192.95956065575058,-1799.6541475621568,0
-79.61504651335575,0.7010152766122265,200652.0,200652.0,10,97,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,1,"DatetimeIndex(['2016-02-05', '2016-04-01', '2016-05-03', '2017-04-04',
               '2017-05-06', '2017-05-30', '2017-06-23', '2018-12-11',
               '2019-04-02', '2019-04-26', '2020-03-03', '2020-08-10',
               '2021-03-14', '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8699, 8011, 8822, 8786, 7080, 7505, 8920, 8163, 3017, 8987, 1761, 8681, 8783, 8599]",17,POINT (-79.61504651335575 0.7010152766122265),-2.0,0.0,0.0,14,2018.945,0.05552558973431587,8909.4296875,7558.142857142857,2190.539687485479,1761,8987,-282.5001686002413,275.37434785904964,229.09430412173862,-1534.0197666761972,0
-79.48030585682378,0.6105311980357027,200597.0,200597.0,30,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,2,"DatetimeIndex(['2016-02-05', '2016-05-03', '2016-06-20', '2016-10-02',
               '2016-11-27', '2017-03-19', '2017-04-04', '2017-04-28',
               '2017-05-06', '2018-05-01', '2018-12-11', '2019-03-01',
               '2019-04-26', '2020-03-03', '2020-04-20', '2020-05-06',
               '2020-08-10', '2021-03-06', '2021-03-14', '2021-04-07',
               '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8755, 8731, 8874, 8535, 7336, 7679, 8679, 8096, 8508, 8893, 6282, 5711, 8987, 5306, 8898, 8465, 7275, 8998, 7622, 8461, 8116]",31,POINT (-79.48030585682378 0.6105311980357027),2016.34,710.0923461914062,0.7505946755409241,21,2018.332,0.08389634639024734,5753.427734375,8009.857142857143,1059.1578544033075,5306,8998,-115.16449437948418,82.23616918179769,98.82645334457696,-570.0547502548823,0
-79.43538487281137,0.6105178207325426,200596.0,200596.0,10,61,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,5,"DatetimeIndex(['2016-02-13', '2016-06-20', '2017-01-22', '2017-03-19',
               '2017-04-04', '2017-04-28', '2017-05-06', '2017-06-23',
               '2018-05-01', '2018-10-16', '2018-12-11', '2019-04-18',
               '2019-04-26', '2020-03-03', '2021-03-06', '2021-03-14',
               '2021-04-07'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7580, 9479, 7869, 8027, 8688, 7262, 7087, 8176, 8064, 5347, 5879, 5403, 8233, 8241, 6614, 8104, 7307]",21,POINT (-79.43538487281137 0.6105178207325426),-2.0,0.0,0.0,17,2018.332,0.19348782300949097,5846.2939453125,7491.764705882353,1103.019840332027,5347,9479,-219.28437623128687,127.52026822047503,87.03794949638555,-1025.7574701854276,0
-79.61508218616419,0.5653471270611355,200579.0,200579.0,10,55,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,2,"DatetimeIndex(['2016-03-24', '2016-04-01', '2016-04-17', '2016-05-03',
               '2016-11-11', '2016-11-27', '2017-01-22', '2017-02-23',
               '2017-04-04', '2017-04-28', '2017-05-06', '2018-02-26',
               '2018-04-07', '2018-12-11', '2019-04-18', '2019-04-26',
               '2020-03-03', '2020-08-10', '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8324, 8524, 8328, 8616, 200, 6060, 7767, 8585, 8176, 6358, 7855, 7356, 8015, 5668, 8603, 8784, 8494, 8149, 8703]",23,POINT (-79.61508218616419 0.5653471270611355),-2.0,0.0,0.0,19,2016.34,0.04619423300027847,8994.208984375,7909.166666666667,919.4882181590657,5668,8784,250.50380818556715,189.75085360962353,736.4017013069803,-542.9954371339302,0
-79.79479733592122,0.4749343941014671,200318.0,200318.0,10,89,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,2,"DatetimeIndex(['2016-02-05', '2016-03-08', '2016-04-01', '2016-04-17',
               '2017-01-22', '2017-04-28', '2017-05-06', '2018-05-01',
               '2019-04-02', '2019-04-10', '2020-03-03', '2020-08-10',
               '2021-03-06', '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[5350, 6680, 8549, 8671, 8543, 7497, 8219, 8174, 7791, 8480, 925, 8136, 8579, 10914]",17,POINT (-79.79479733592122 0.4749343941014671),-2.0,0.0,0.0,14,2019.274,-0.002820802852511406,6682.71435546875,8121.7692307692305,1211.1371105666426,5350,10914,57.624562757964334,314.4946527735809,737.87387566014,-1027.0150567716398,0
-79.57018795675809,0.42967005930793795,200304.0,200304.0,10,95,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,0,"DatetimeIndex(['2016-02-05', '2017-01-22', '2017-04-04', '2017-04-28',
               '2017-05-06', '2017-05-30', '2018-05-01', '2018-10-16',
               '2019-02-05', '2019-04-02', '2019-04-10', '2019-04-26',
               '2020-03-03', '2020-04-20', '2020-08-10', '2020-10-13'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8284, 5998, 7880, 4628, 6863, 8251, 8413, 6465, 7509, 5478, 8401, 7537, 7892, 8579, 6354, 4170]",19,POINT (-79.57018795675809 0.429670059307938),-2.0,0.0,0.0,16,2020.304,-0.030355332419276237,5130.125,7043.875,1356.2601094093272,4170,8579,-131.7204350835334,249.67507709104808,705.7677931046107,-733.3186763540363,0
-79.435438382024,0.3844235609186226,200273.0,200273.0,10,97,0,,0,41,81,1,1,1,1,1,1,1,0.0,0.0,7,"DatetimeIndex(['2016-04-01', '2017-01-22', '2017-02-23', '2017-03-27',
               '2018-05-01', '2018-12-11', '2019-04-02', '2019-04-10',
               '2019-04-18', '2020-05-06', '2020-10-13', '2021-03-14',
               '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8743, 8928, 5302, 9045, 8829, 5656, 1541, 8258, 7521, 5566, 7637, 9098, 4197]",16,POINT (-79.435438382024 0.3844235609186226),-2.0,0.0,0.0,13,2018.332,-0.04060773178935051,6698.5380859375,6947.7692307692305,2241.424655259931,1541,9098,-407.9998240124035,302.81696502308137,527.6127813700627,-1248.42947711377,0
-79.39043713419264,0.7009439309953713,200647.0,200647.0,10,97,0,,0,20,22,1,1,1,1,1,1,2,0.0,2017.0,1,"DatetimeIndex(['2016-01-12', '2016-02-05', '2016-04-17', '2016-04-25',
               '2016-11-27', '2017-01-22', '2017-02-15', '2017-04-04',
               '2017-05-06', '2017-06-23', '2018-05-01', '2019-03-17',
               '2019-04-18', '2019-04-26', '2020-11-14', '2021-03-06',
               '2021-03-14', '2021-07-04'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8074, 8545, 8959, 8905, 8469, 6208, 7460, 7427, 7002, 8622, 8669, 7409, 7604, 8842, 5174, 9106, 8987, 8660]",29,POINT (-79.39043713419264 0.7009439309953713),2016.033,-2265.585205078125,-5.126698970794678,18,2016.91,0.15788963437080383,5650.7783203125,8006.777777777777,1047.6514770112963,5174,9106,-15.045514387607357,151.39230087651518,323.1652442309312,-577.337369777582,0
-79.34560533220129,0.38440572451440885,200286.0,200286.0,10,89,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,3,"DatetimeIndex(['2016-04-25', '2017-01-22', '2017-02-23', '2018-05-01',
               '2019-04-10', '2019-04-18', '2019-07-15', '2020-03-03',
               '2020-10-13', '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7384, 8472, 7339, 8765, 8868, 8589, 8646, 1875, 8060, 6676]",15,POINT (-79.34560533220129 0.3844057245144088),-2.0,0.0,0.0,10,2019.537,-0.0035816074814647436,5874.6005859375,7467.4,1989.412486137553,1875,8868,-375.1148179537311,372.01145385014485,482.51805875787585,-1479.0933190847777,0
-79.70491969508795,0.6105936254504511,200602.0,200602.0,10,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,2,"DatetimeIndex(['2016-05-03', '2016-07-14', '2016-11-11', '2016-11-27',
               '2017-01-22', '2017-02-23', '2017-04-28', '2017-05-06',
               '2018-04-07', '2018-04-23', '2018-05-01', '2019-02-05',
               '2020-04-20', '2020-08-10', '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8760, 7826, 169, 7952, 7791, 8017, 7493, 8337, 8817, 8243, 8413, 7990, 9013, 8511, 7639]",18,POINT (-79.70491969508795 0.6105936254504511),-2.0,0.0,0.0,15,2016.537,-0.00018553377594798803,7495.7333984375,8200.142857142857,445.51621056651913,7493,9013,375.3298572129682,300.78194850404486,1626.9556496314913,-120.32487222439389,0
-79.6151089407705,0.42967451840899146,200305.0,200305.0,10,96,0,,0,20,22,1,1,1,1,1,1,2,0.0,2017.0,1,"DatetimeIndex(['2016-02-05', '2016-02-13', '2016-04-01', '2016-05-03',
               '2016-10-02', '2017-01-22', '2017-02-23', '2017-05-06',
               '2018-02-26', '2019-02-05', '2019-04-02', '2019-04-10',
               '2020-03-03', '2020-08-10', '2020-10-13', '2021-03-06',
               '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[6191, 8922, 6906, 8679, 6427, 8256, 8800, 8427, 7076, 8398, 1804, 8186, 4279, 8426, 7365, 8992, 9015]",23,POINT (-79.6151089407705 0.4296745184089915),-1.0,0.0,0.0,17,2019.099,0.014853409491479397,7992.587890625,7771.5625,1269.8253801581343,4279,9015,-52.59940420083698,182.66624982538232,345.5182123070517,-911.6814547624122,0
-79.39052185711265,0.38441464271651576,200272.0,200272.0,10,97,0,,0,41,81,1,1,1,1,1,1,1,0.0,0.0,4,"DatetimeIndex(['2016-02-05', '2016-02-13', '2016-04-01', '2016-05-11',
               '2019-04-02', '2019-07-15', '2020-03-03', '2020-04-20',
               '2020-05-06', '2021-03-14'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7008, 7797, 8614, 8925, 8183, 8691, 1664, 8635, 7905, 8823]",15,POINT (-79.39052185711265 0.3844146427165158),-2.0,0.0,0.0,10,2019.537,-0.0,5960.5,7624.5,2063.8153139270967,1664,8925,-189.08572970820464,293.524218422083,329.9123707718066,-1038.1360125478536,0
-79.48030585682378,0.6105311980357027,200597.0,200597.0,30,99,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,2,"DatetimeIndex(['2016-02-05', '2016-05-03', '2016-06-20', '2016-10-02',
               '2016-11-27', '2017-03-19', '2017-04-04', '2017-04-28',
               '2017-05-06', '2018-05-01', '2018-12-11', '2019-03-01',
               '2019-04-26', '2020-03-03', '2020-04-20', '2020-05-06',
               '2020-08-10', '2021-03-06', '2021-03-14', '2021-04-07',
               '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8755, 8731, 8874, 8535, 7336, 7679, 8679, 8096, 8508, 8893, 6282, 5711, 8987, 5306, 8898, 8465, 7275, 8998, 7622, 8461, 8116]",31,POINT (-79.48030585682378 0.6105311980357027),2016.34,710.0923461914062,0.7505946755409241,21,2018.332,0.08389634639024734,5753.427734375,8009.857142857143,1059.1578544033075,5306,8998,-115.16449437948418,82.23616918179769,98.82645334457696,-570.0547502548823,0
-79.4353714955082,0.6557375645155371,200613.0,200613.0,30,97,1,5.0,0,20,26,1,1,1,2,2,2,2,0.0,2005.0,3,"DatetimeIndex(['2016-03-24', '2016-04-01', '2016-04-25', '2016-05-03',
               '2016-11-27', '2017-01-22', '2017-03-19', '2017-04-04',
               '2017-04-28', '2017-05-06', '2018-03-14', '2018-05-01',
               '2018-12-11', '2019-04-18', '2020-03-03', '2020-04-04',
               '2020-04-20', '2020-08-10', '2021-04-07', '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[5659, 7162, 6694, 7960, 6341, 7335, 7043, 8121, 2792, 8513, 4687, 7179, 7273, 6431, 6040, 4443, 4932, 8063, 6019, 7797]",25,POINT (-79.4353714955082 0.6557375645155371),-2.0,0.0,0.0,20,2017.258,-0.007022601552307606,6427.8017578125,6524.2,1420.524360931554,2792,8513,-93.06183530377176,136.58501439695883,236.56391590642022,-566.347147408093,0
-79.48034152963221,0.4748719666867189,200324.0,200324.0,10,97,0,,0,10,10,1,1,1,1,1,1,1,0.0,0.0,3,"DatetimeIndex(['2016-04-01', '2016-04-25', '2016-10-02', '2017-01-22',
               '2017-02-23', '2017-05-06', '2019-04-10', '2020-03-03',
               '2021-03-14', '2021-04-07'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[8788, 6486, 7397, 8549, 8684, 8765, 8169, -2811, 9096, 5569]",15,POINT (-79.48034152963221 0.4748719666867189),-2.0,0.0,0.0,10,2019.274,-0.0019751221407204866,9680.2001953125,6869.2,3403.841999858396,-2811,9096,-756.814439840001,714.3697266407596,1092.3143537987908,-3173.0587309243206,2
-79.57021025226335,0.2940019097568471,200240.0,200240.0,10,72,0,,0,70,91,6,6,6,6,6,6,6,0.0,0.0,0,"DatetimeIndex(['2016-02-05', '2016-05-03', '2016-10-02', '2016-11-27',
               '2017-04-28', '2017-05-06', '2017-05-30', '2017-06-23',
               '2018-05-01', '2018-10-16', '2019-02-05', '2019-04-02',
               '2019-04-10', '2019-04-26', '2019-07-07', '2019-12-14',
               '2020-03-03', '2021-03-14', '2021-04-07'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7749, 8154, 3334, 7417, 7928, 7438, 4792, 8731, 8779, 7501, 8520, -276, 8387, 8728, -2224, 4810, 8424, 8709, 6865]",27,POINT (-79.57021025226335 0.2940019097568471),-1.0,0.0,0.0,19,2019.099,-0.020224764943122864,13145.0,6514.0,3063.917512975144,-2224,8779,-187.56598436016554,319.8951930286705,631.3353183976038,-1485.7181525016376,2
-79.61505989065891,0.6557910737281785,200625.0,200625.0,30,97,0,,0,43,42,1,1,1,1,1,2,3,2016.0,2013.0,1,"DatetimeIndex(['2016-02-05', '2016-04-25', '2016-05-03', '2016-11-11',
               '2016-11-27', '2017-02-23', '2017-04-04', '2017-05-06',
               '2017-05-30', '2018-12-11', '2019-04-26', '2020-03-03',
               '2020-04-04', '2020-08-10', '2021-03-14', '2021-04-07',
               '2021-06-10'],
              dtype='datetime64[ns]', name='imageID', freq=None)","[7432, 8725, 8954, 118, 6794, 6199, 7864, 8241, 8969, 6095, 8564, -3892, 6647, 8102, 8542, 8638, 6772]",22,POINT (-79.61505989065891 0.6557910737281785),-2.0,0.0,0.0,17,2016.34,-0.046209778636693954,10746.5859375,7291.0,2084.944453696549,118,8969,-157.09976924795777,337.49394855669954,593.6269729565239,-1437.3390220114682,2
